,text,created_at,id_str,Sentiment
18413,go charleston south carolina order spend time boe talk look forward,02-17-2017 11:38:20,8.325547723183227e+17,neg
18414,despit long delay democrat final approv tom price repeal replac obamacar move,02-17-2017 10:13:32,8.325334301686088e+17,neg
18415,sign bill undo obama coal mine,02-16-2017 23:44:54,8.323752302744003e+17,neg
18416,the democrat come stori lost elect badli made stori fake,02-16-2017 14:39:52,8.322380704601866e+17,neg
18417,fake news media make stori far effect discredit democrat fade,02-16-2017 14:10:49,8.322307582993408e+17,neg
18418,the spotlight final put they,02-16-2017 12:02:59,8.321985882015949e+17,neg
18419,leak even illeg classifi leak big problem washington fail must,02-16-2017 11:58:43,8.321975152482755e+17,neg
18420,stock market hit new high longest win streak great level confid optim even tax plan,02-16-2017 11:34:46,8.321914857014518e+17,neg
18421,venezuela allow leopoldo lopez polit prison husband met,02-15-2017 23:59:26,8.320165016579686e+17,neg
18422,aetna obamacar,02-15-2017 21:34:05,8.319799215557427e+17,neg
18423,join florida saturday ralli intern,02-15-2017 19:45:16,8.319525355440701e+17,neg
18424,welcom unit state benjamin press,02-15-2017 19:17:59,8.319456703240602e+17,neg
18425,great listen session retail industri leader associ,02-15-2017 16:34:27,8.319045163164795e+17,pos
18426,the real scandal classifi inform illeg given like veri,02-15-2017 13:13:10,8.318538622816993e+17,neg
18427,crimea taken russia obama wa obama soft,02-15-2017 12:42:20,8.318461011793142e+17,neg
18428,thank eli lake the bloomberg view nsa interfer veri seriou situat usa,02-15-2017 12:28:37,8.318426520856863e+17,neg
18429,inform illeg given fail intellig commun like russia,02-15-2017 12:19:18,8.318403061611233e+17,neg
18430,thi russian connect mere attempt mani mistak made hillari lose,02-15-2017 12:08:12,8.318375142269215e+17,neg
18431,the fake news media go crazi conspiraci theori blind,02-15-2017 11:40:32,8.318305485658522e+17,neg
18432,obamacar continu humana pull will repeal replac save healthcar all,02-14-2017 22:50:33,8.316367771107574e+17,neg
18433,presid trump sign resolut,02-14-2017 21:48:10,8.316210797477233e+17,neg
18434,great listen session morn penc secretari,02-14-2017 20:21:59,8.31599387906302e+17,pos
18435,the real stori mani illeg leak come will leak happen i deal,02-14-2017 14:28:54,8.315105323184292e+17,neg
18436,congratul new david time take care veteran fought,02-14-2017 03:30:45,8.313449029906555e+17,pos
18437,congratul treasuri secretari steven watch,02-14-2017 02:57:05,8.313364320736584e+17,neg
18438,wonder meet canadian pm group lead busi women,02-13-2017 18:50:57,8.312140919937516e+17,UNCERTAIN
18439,welcom prime minist,02-13-2017 16:59:06,8.31185943482794e+17,neg
18440,today i meet canadian pm trudeau group lead busi women discuss women,02-13-2017 15:53:08,8.311693413580145e+17,UNCERTAIN
18441,just leav big crowd enthusiast support line road fake news media refus veri,02-12-2017 22:19:05,8.309040835192422e+17,neg
18442,congratul stephen repres morn variou sunday morn great,02-12-2017 15:41:55,8.30804130692268e+17,pos
18443,i know mark cuban he back i interest take smart enough run,02-12-2017 13:23:18,8.307692471859528e+17,pos
18444,after two day product talk prime minist abe head back l,02-12-2017 13:04:49,8.307645962354852e+17,neg
18445,while fake news berni sander cut use term fake news describ they said technic,02-12-2017 12:14:16,8.307518755783557e+17,neg
18446,refuge admit court breakdown syria iraq somalia iran sudan libya yemen,02-12-2017 11:55:10,8.307470673792328e+17,neg
18447,the crackdown illeg crimin mere keep campaign gang member drug dealer other,02-12-2017 11:34:45,8.307419320999608e+17,neg
18448,joint statement prime minist shinzo abe north,02-12-2017 05:02:01,8.306430951506575e+17,neg
18449,a work dinner tonight prime minist abe japan repres winter white hous veri good,02-11-2017 23:24:08,8.305580657159987e+17,neg
18450,play golf today prime minist abe japan erni el great japan well,02-11-2017 23:15:34,8.305559115592499e+17,pos
18451,playef golf today prime minist abe japan erni el great japan well,02-11-2017 23:07:52,8.305539702255903e+17,pos
18452,i proud daughter to abus treat badli media still hold head high truli,02-11-2017 23:00:21,8.305520792404091e+17,neg
18453,have great time host prime minist shinzo abe unit,02-11-2017 18:28:31,8.30483672096768e+17,UNCERTAIN
18454,melania i host japanes prime minist shinzo abe abe palm beach they wonder,02-11-2017 13:33:53,8.30409522397184e+17,neg
18455,negoti when i like fighterjet air forc one program price come way,02-11-2017 13:24:32,8.30407172747989e+17,neg
18456,i read great border wall cost govern origin thought i gotten involv,02-11-2017 13:18:43,8.30405706255913e+17,pos
18457,our legal system refuge allow sinc travel repriev hail seven suspect so,02-11-2017 12:12:51,8.303891303119217e+17,pos
18458,head joint base andrew prime minist shinzō earlier,02-10-2017 23:24:51,8.301958575301837e+17,neg
18459,the fail major fake news china stori say spoken trump sinc we spoke length,02-10-2017 13:35:50,8.300476264144773e+17,neg
18460,entir opinion panel bother even cite a disgrac,02-10-2017 13:15:27,8.300424988064604e+17,neg
18461,see you in court the secur of our nation is at,02-09-2017 23:35:49,8.298362318025155e+17,neg
18462,join us live oval offic swear new attorney gener,02-09-2017 15:58:01,8.297210197200159e+17,UNCERTAIN
18463,die win mission accord gener time get smart start win,02-09-2017 13:52:31,8.296894362796032e+17,pos
18464,know win anymor look mess countri bog conflict our,02-09-2017 13:31:59,8.296842718120673e+17,neg
18465,mccain talk success failur mission onli embolden lose,02-09-2017 13:26:07,8.296827949514752e+17,neg
18466,chri cuomo interview blumenth never ask lie brave fake,02-09-2017 13:19:08,8.296810345643418e+17,pos
18467,blumenth never fought vietnam said year misrepres judg gorsuch told,02-09-2017 11:57:59,8.296606124520366e+17,pos
18468,congratul new attorney gener,02-09-2017 01:05:53,8.2949650784179e+17,neg
18469,administr seen truth news,02-08-2017 22:07:18,8.294515660002427e+17,pos
18470,lead eu nation support travel poll peopl,02-08-2017 21:46:14,8.294462661112873e+17,pos
18471,ban is one of most popular order so,02-08-2017 19:39:51,8.29414457126314e+17,pos
18472,thank brian krzanich ceo a great invest american innov,02-08-2017 19:22:33,8.294101074066145e+17,pos
18473,big increas traffic countri certain area peopl far vulner wait easi,02-08-2017 17:41:09,8.293845874826568e+17,pos
18474,fake news stori report have run sinc trump,02-08-2017 15:54:01,8.293576267985306e+17,neg
18475,my daughter ivanka treat unfairli she great person alway push right,02-08-2017 15:51:01,8.293568718489518e+17,pos
18476,thank great polic chief sheriff leadership you true friend,02-08-2017 15:23:29,8.293499436137349e+17,pos
18477,i speak today polic chief sheriff discuss horribl danger wrong,02-08-2017 13:04:47,8.293150363299635e+17,neg
18478,if win case obvious never secur safeti,02-08-2017 12:03:18,8.2929956634436e+17,neg
18479,it disgrac full cabinet still place longest delay histori obstruct,02-08-2017 01:04:00,8.291336450551357e+17,neg
18480,an honor nation join incred men women protect,02-07-2017 16:25:13,8.290030917353595e+17,neg
18481,i know putin deal russia hater go crazi yet obama make deal iran terror,02-07-2017 12:11:29,8.289392354996388e+17,neg
18482,i know putin deal russia hater go crazi yet obama make deal iran terror,02-07-2017 12:04:01,8.289373571476357e+17,neg
18483,the threat radic islam terror real look happen europ court must act,02-07-2017 02:49:28,8.287978016309371e+17,UNCERTAIN
18484,the fail forc apolog subscrib poor report elect now,02-07-2017 02:33:55,8.287938872757617e+17,neg
18485,an extend interview super bowl air tonight,02-06-2017 23:33:52,8.287485742550917e+17,neg
18486,the fail write total fiction concern they gotten wrong two year make stori,02-06-2017 16:32:24,8.286425116986696e+17,neg
18487,will interview tonight,02-06-2017 16:27:45,8.286413403134607e+17,neg
18488,i call shot larg base accumul data everyon know some fake news media order margin,02-06-2017 12:07:55,8.28575949268607e+17,neg
18489,ani neg poll fake news like cnn abc nbc poll sorri peopl want border secur extrem,02-06-2017 12:01:53,8.285744308005396e+17,neg
18490,what amaz comeback win tom bradi bob kraft coach b total,02-06-2017 03:36:54,8.284473502009262e+17,neg
18491,enjoy make america great,02-05-2017 22:49:42,8.283750730064445e+17,pos
18492,i interview fox,02-05-2017 20:47:25,8.283443013819392e+17,neg
18493,i instruct homeland secur check peopl come countri veri the court make job,02-05-2017 20:42:33,8.283430728409006e+17,neg
18494,just cannot believ judg would put countri if someth happen blame court peopl pour,02-05-2017 20:39:05,8.283422021746688e+17,pos
18495,the judg open countri potenti terrorist other best interest bad peopl,02-05-2017 00:48:12,8.280425068519342e+17,neg
18496,interview fox network super,02-05-2017 00:34:50,8.280391433180242e+17,neg
18497,whi lawyer look use feder court decis boston conflict ridicul lift ban,02-04-2017 23:37:59,8.280248356704133e+17,neg
18498,becaus ban lift judg mani bad danger peopl may pour a terribl decis,02-04-2017 21:44:49,8.279963572522435e+17,neg
18499,what countri come judg halt homeland secur travel ban anyon even bad intent come,02-04-2017 20:44:07,8.279810790428058e+17,neg
18500,make america great,02-04-2017 14:26:10,8.278859665096049e+17,pos
18501,after forc apolog bad inaccur coverag win elect fake news still,02-04-2017 13:39:27,8.278742080216392e+17,neg
18502,the opinion judg essenti take away countri ridicul,02-04-2017 13:12:02,8.27867311054975e+17,neg
18503,interest certain countri agre they know certain peopl allow death,02-04-2017 13:06:39,8.278659577501614e+17,pos
18504,when countri longer abl say cannot come especi reason safeti big,02-04-2017 12:59:35,8.278641760433766e+17,neg
18505,countri charg compani tax tariff charg noth charg same charg,02-04-2017 03:07:47,8.277152461355745e+17,neg
18506,we must keep,02-03-2017 23:08:38,8.276550628350525e+17,neg
18507,a new radic islam terrorist attack louvr museum tourist lock franc edg get smart,02-03-2017 12:51:58,8.274998710118195e+17,pos
18508,profession anarchist thug paid protest prove point million peopl vote make america great,02-03-2017 11:48:16,8.274838415898911e+17,pos
18509,meet biggest busi leader good job come back health care tax bill craft,02-03-2017 11:41:11,8.274820594384323e+17,neg
18510,thank prime minist australia tell truth civil convers fake news media lie veri,02-03-2017 11:34:32,8.274803861209293e+17,neg
18511,iran play fire appreci presid obama not,02-03-2017 11:28:02,8.274787519319245e+17,neg
18512,ye arnold schwarzenegg realli bad job governor california even wors least tri,02-03-2017 11:24:51,8.274779471540634e+17,neg
18513,thank we would love,02-02-2017 17:29:16,8.272072676321649e+17,UNCERTAIN
18514,iran last leg readi collaps came along gave form iran billion,02-02-2017 11:39:49,8.27119326880813e+17,neg
18515,iran formal put on notic fire ballist thank terribl deal made,02-02-2017 11:34:36,8.271180127843738e+17,UNCERTAIN
18516,attend chief ryan dignifi transfer yesterday daughter ivanka great to great brave man thank,02-02-2017 11:25:40,8.271157682025349e+17,pos
18517,congratul rex tillerson sworn new secretari he,02-02-2017 11:18:21,8.271139265171948e+17,neg
18518,if berkeley allow free speech practic violenc innoc peopl differ point view no feder,02-02-2017 11:13:13,8.271126332245443e+17,neg
18519,do believ the obama administr agre take thousand illeg immigr i studi dumb,02-02-2017 03:55:49,8.270025591225672e+17,neg
18520,iran rapidli take iraq even squander three trillion dollar obviou long,02-02-2017 03:06:14,8.2699007973854e+17,neg
18521,everybodi argu whether call want keep bad peopl bad,02-01-2017 12:50:16,8.267746682459464e+17,neg
18522,hope like nomin judg neil gorsuch unit state suprem he good brilliant man respect,02-01-2017 03:45:26,8.26637556787839e+17,pos
18523,join live,02-01-2017 01:01:03,8.265961874531533e+17,UNCERTAIN
18524,get readi deliv veri import,02-01-2017 00:31:08,8.265886583042171e+17,neg
18525,when democrat give us attorney gener rest they asham no wonder,01-31-2017 11:27:02,8.26391334248407e+17,pos
18526,nanci pelosi fake tear chuck schumer held ralli step the suprem court mic work like dem,01-31-2017 11:21:52,8.263900346936238e+17,UNCERTAIN
18527,the democrat delay cabinet pick pure polit they noth go now obama,01-31-2017 00:45:50,8.262299715847086e+17,pos
18528,the american dream go creat environ small busi like mani,01-30-2017 21:07:52,8.261751202386043e+17,UNCERTAIN
18529,where outrag democrat opposit parti job flee,01-30-2017 14:23:49,8.260734377351004e+17,neg
18530,i made decis i nomin the unit state suprem it announc live tuesday,01-30-2017 13:43:25,8.260632677600461e+17,neg
18531,if ban announc one week notic would rush countri a lot bad,01-30-2017 13:31:00,8.26060143825666e+17,neg
18532,there noth nice search terrorist enter thi big part studi,01-30-2017 12:27:05,8.260440596471071e+17,neg
18533,protest tear senat secretari kelli said go well make america safe,01-30-2017 12:20:49,8.260424831550136e+17,pos
18534,onli peopl detain held big problem airport caus delta comput,01-30-2017 12:16:30,8.260413972329431e+17,neg
18535,i interview tonight,01-29-2017 23:39:53,8.258509873489142e+17,neg
18536,statement regard recent execut order concern extrem,01-29-2017 23:28:50,8.258482046337311e+17,pos
18537,focu energi isi illeg immigr border secur instead alway look start world war,01-29-2017 21:49:32,8.258232170256916e+17,neg
18538,the joint statement former presidenti candid john mccain lindsey graham wrong sadli weak the,01-29-2017 21:45:58,8.258223201283031e+17,neg
18539,christian execut larg we cannot allow horror,01-29-2017 15:03:58,8.257211531425219e+17,UNCERTAIN
18540,our countri need strong border extrem vet look happen europ inde world horribl,01-29-2017 13:08:18,8.256920455326188e+17,UNCERTAIN
18541,somebodi aptitud convict buy fake news fail either run correctli let fold,01-29-2017 13:00:32,8.256900878579958e+17,neg
18542,i interview tonight,01-28-2017 22:50:06,8.254760709463286e+17,neg
18543,today rememb crew space shuttl challeng year,01-28-2017 15:42:58,8.253685803257733e+17,neg
18544,subscrib got wrong right begin still chang cours never dishonest,01-28-2017 13:16:17,8.253316655096914e+17,neg
18545,thr coverag ga fals angri time actual apolog,01-28-2017 13:08:42,8.253297576466186e+17,neg
18546,the fail wrong said i would lose primari gener fake,01-28-2017 13:04:58,8.253288178331238e+17,neg
18547,i promis administr alway we alway,01-27-2017 23:46:22,8.251278440660541e+17,neg
18548,congratul secretari,01-27-2017 22:00:47,8.25101272982356e+17,neg
18549,statement intern holocaust remembr,01-27-2017 20:20:15,8.250759726596137e+17,pos
18550,mike penc speak you full,01-27-2017 16:30:29,8.25018149397463e+17,pos
18551,the to march full,01-27-2017 16:27:02,8.250172792094106e+17,neg
18552,mexico taken advantag long massiv trade deficit littl help weak border must chang,01-27-2017 13:19:10,8.249700031538422e+17,neg
18553,look forward see final result gregg phillip crew say least vote we must,01-27-2017 13:12:52,8.249684164863877e+17,neg
18554,mayor drop sanctuari right,01-26-2017 23:53:37,8.247672811462451e+17,UNCERTAIN
18555,will interview,01-26-2017 23:45:28,8.247652295276052e+17,neg
18556,spoke congression retreat philadelphia afternoon,01-26-2017 19:21:17,8.246987436309955e+17,neg
18557,spoke congression retreat philadelphia afternoon,01-26-2017 19:15:44,8.24697349335294e+17,neg
18558,job compani if mexico unwil pay badli need wall would better cancel upcom,01-26-2017 13:55:03,8.246166443707146e+17,neg
18559,the billion dollar trade deficit it deal begin nafta massiv,01-26-2017 13:51:46,8.246158203913052e+17,neg
18560,ungrat traitor chelsea man never releas prison call presid obama weak,01-26-2017 11:04:24,8.245736987746017e+17,neg
18561,interview david muir news,01-26-2017 02:48:25,8.244488809935094e+17,pos
18562,as presid i higher duti protect live american,01-26-2017 02:14:56,8.244404568137073e+17,pos
18563,begin today unit state america get back control full speech today,01-26-2017 00:03:33,8.244073906741576e+17,UNCERTAIN
18564,i interview tonight will first interview white,01-25-2017 22:05:59,8.243778045905633e+17,UNCERTAIN
18565,i make suprem court pick thursday next,01-25-2017 12:17:01,8.24229586091307e+17,neg
18566,even regist vote dead mani long depend result strengthen vote,01-25-2017 12:13:46,8.242287682272174e+17,neg
18567,i ask major investig voter fraud includ regist vote two state illeg,01-25-2017 12:10:01,8.242278249030902e+17,neg
18568,big day plan nation secur among mani thing build,01-25-2017 02:37:48,8.240838218890158e+17,neg
18569,if chicago fix horribl go shoot kill i send,01-25-2017 02:25:40,8.240807662882284e+17,neg
18570,congratul number one inaugur they mani time higher fake news public,01-25-2017 02:16:19,8.240784172137472e+17,pos
18571,great meet ford ceo mark field gener motor ceo mari barra,01-25-2017 00:46:57,8.24055927200424e+17,pos
18572,sign order move forward construct keyston xl dakota access pipelin oval,01-24-2017 17:49:17,8.239508141631406e+17,neg
18573,great meet automobil industri leader togeth,01-24-2017 17:04:01,8.239394227438305e+17,pos
18574,a photo deliv yesterday display press thank,01-24-2017 16:58:06,8.239379360560087e+17,neg
18575,will meet top automobil execut concern job i want new plant built car sold,01-24-2017 11:11:47,8.238507819463434e+17,neg
18576,busi week plan heavi focu job nation top execut come talk manufactur,01-23-2017 11:38:16,8.234950590101094e+17,neg
18577,peac protest hallmark even i alway agre i recogn right peopl express,01-22-2017 14:23:17,8.23174199036543e+17,neg
18578,wow televis rate million peopl watch inaugur million good rate year,01-22-2017 12:51:36,8.231511248155075e+17,UNCERTAIN
18579,watch protest yesterday impress whi peopl celeb hurt caus,01-22-2017 12:47:21,8.23150055418921e+17,neg
18580,had great meet cia headquart yesterday pack hous paid great respect wall long stand ovat amaz,01-22-2017 12:35:09,8.231469871177728e+17,UNCERTAIN
18581,a fantast day even washington mani news outlet great review,01-21-2017 11:53:41,8.227741620119101e+17,pos
18582,thank you anoth wonder even washington togeth make america great,01-21-2017 04:56:15,8.226691142379438e+17,UNCERTAIN
18583,to all,01-20-2017 18:13:48,8.225074343967539e+17,neg
18584,so american everi citi near far small larg mountain,01-20-2017 18:00:43,8.225041421785006e+17,UNCERTAIN
18585,it time rememb,01-20-2017 17:58:24,8.225035583691817e+17,neg
18586,we follow two simpl buy american hire,01-20-2017 17:55:44,8.22502887477674e+17,UNCERTAIN
18587,we bring back we bring back we bring back wealth bring back,01-20-2017 17:54:36,8.225026013045268e+17,neg
18588,the forgotten men women countri forgotten from moment go,01-20-2017 17:54:00,8.225024500075151e+17,neg
18589,januari rememb day peopl becam ruler nation,01-20-2017 17:53:17,8.225022705039729e+17,neg
18590,what truli matter parti control govern whether govern control,01-20-2017 17:52:45,8.225021352333844e+17,neg
18591,power washington give back american,01-20-2017 17:51:58,8.225019392671416e+17,pos
18592,today mere transfer power one administr anoth one parti anoth,01-20-2017 17:51:25,8.225018036150149e+17,neg
18593,it begin i see the movement continu the work,01-20-2017 12:31:53,8.224213901250437e+17,neg
18594,thank wonder even washington,01-20-2017 04:24:33,8.222987474219868e+17,neg
18595,thank join us lincoln memori special togeth go make,01-20-2017 00:40:51,8.222424490536141e+17,UNCERTAIN
18596,join lincoln memori,01-19-2017 20:21:36,8.221772066339553e+17,neg
18597,great concert today lincoln,01-19-2017 20:18:32,8.221764386275369e+17,pos
18598,on,01-19-2017 20:13:57,8.221752851519283e+17,neg
18599,american i doubt togeth make america great,01-19-2017 13:02:18,8.220666539534582e+17,pos
18600,get readi leav washington the journey begin i work fight hard make great journey,01-19-2017 13:00:13,8.220661323078083e+17,neg
18601,it donald trump divid countri countri divid long state today reverend franklin,01-19-2017 12:52:22,8.22064153426858e+17,neg
18602,thank amaz wound warrior it honor tonight,01-19-2017 04:01:40,8.219306002905211e+17,neg
18603,great see kimberli even vp,01-19-2017 01:54:13,8.218985254328115e+17,pos
18604,look forward speedi recoveri georg barbara bush thank wonder,01-18-2017 22:21:02,8.218448752682557e+17,neg
18605,write inaugur address winter white hous three week look forward,01-18-2017 17:33:25,8.217724948645806e+17,UNCERTAIN
18606,great last night play diplomat ambassador countri around thank,01-18-2017 14:03:53,8.217197632148808e+17,UNCERTAIN
18607,no wonder today show bias badli compar gloriou littl,01-18-2017 13:06:58,8.21705440178348e+17,neg
18608,bayer ag pledg add job invest meet donald trump latest,01-18-2017 13:00:51,8.217039029408276e+17,neg
18609,noth trump fake ask top compani real came back,01-18-2017 12:44:03,8.21699672687448e+17,neg
18610,total bias went way say big announc ford lockhe other job come,01-18-2017 12:34:09,8.216971822354964e+17,neg
18611,will interview,01-18-2017 11:53:24,8.216869286805832e+17,neg
18612,thank gener motor walmart start big job push back,01-17-2017 17:55:38,8.214156982788751e+17,UNCERTAIN
18613,how trump how the media miss it,01-17-2017 17:36:45,8.214109478646538e+17,neg
18614,thought would hypocrit attend believ bush true elect sound wp,01-17-2017 14:52:39,8.213696519680123e+17,UNCERTAIN
18615,john lewi said inaugur first one wrong he boycot bush also,01-17-2017 14:46:27,8.213680889354322e+17,neg
18616,countri massiv cost reduct i negoti militari purchas i believ peopl see,01-17-2017 14:36:26,8.213655693666714e+17,neg
18617,with job i bring back take new auto plant come back,01-17-2017 14:30:19,8.213640275069665e+17,neg
18618,the peopl phoni elect poll wrong approv rate they rig like,01-17-2017 13:11:56,8.213443026515558e+17,neg
18619,peopl pour washington record biker trump it great thursday friday,01-17-2017 13:05:10,8.213426003220439e+17,pos
18620,at place special report daughter consid cnn imagin,01-17-2017 01:49:38,8.211725958695772e+17,neg
18621,celebr martin luther king day mani wonder thing stood honor great man,01-16-2017 13:54:52,8.20992721120854e+17,pos
18622,much wors look syria crimea ukrain russian not wa leaker fake,01-16-2017 00:29:05,8.20789938887295e+17,pos
18623,cia chief john brennan blast trump russia doe fulli oh realli,01-16-2017 00:16:20,8.207867302572851e+17,neg
18624,bad saturday night live worst not funni cast terribl alway complet hit realli bad,01-15-2017 22:46:33,8.207641348579697e+17,neg
18625,intellig chief made mistak peopl make mistak media also apolog,01-15-2017 20:13:00,8.207254918124872e+17,UNCERTAIN
18626,thank bob woodward said garbag never right upset,01-15-2017 20:04:38,8.207233879957176e+17,UNCERTAIN
18627,for mani year countri divid angri mani say never chang hatr it will,01-15-2017 19:00:21,8.207072105651323e+17,neg
18628,get car compani other want busi countri start make thing,01-15-2017 14:02:41,8.206322990374093e+17,neg
18629,the democrat angri mani obama democrat vote with job i bring back nation,01-15-2017 13:59:29,8.206314956604088e+17,neg
18630,inaugur day turn even bigger januari washington have,01-15-2017 01:58:57,8.20450166331347e+17,neg
18631,congressman john lewi final focu burn crime infest i use help i,01-15-2017 00:22:01,8.204257709253386e+17,neg
18632,intellig insid now claim the trump dossier is complet,01-14-2017 13:14:13,8.202577143623148e+17,neg
18633,mention crime rather fals complain elect all talk talk talk action,01-14-2017 13:07:12,8.202559479563837e+17,neg
18634,congressman john lewi spend time fix help district horribl shape fall apart,01-14-2017 12:50:26,8.202517304074732e+17,neg
18635,a beauti funer today real nyc hero detect steven our law enforc commun complet total,01-13-2017 17:42:42,8.19962894616064e+17,neg
18636,the care act soon,01-13-2017 11:33:24,8.198699536921559e+17,neg
18637,allow run guilti they veri nice she lost campaign wrong state,01-13-2017 11:25:54,8.19868066364461e+17,neg
18638,what hillari peopl complain respect base inform,01-13-2017 11:22:38,8.198672463528018e+17,neg
18639,releas even know proof never my peopl full report hack within,01-13-2017 11:16:54,8.198658028495872e+17,neg
18640,total made fact sleazebag polit oper democrat republican fake russia say noth,01-13-2017 11:11:13,8.198643739885732e+17,neg
18641,it turn phoni alleg put togeth polit oppon fail spi afraid,01-13-2017 11:05:55,8.198630399020974e+17,neg
18642,all cabinet nomine look good great i want express thought,01-13-2017 10:49:34,8.198589264559677e+17,UNCERTAIN
18643,congrat senat take first step onto,01-12-2017 17:41:11,8.196001241334743e+17,UNCERTAIN
18644,total meltdown fake news rate tank sinc elect credibl soon,01-12-2017 14:22:21,8.195500837421097e+17,neg
18645,thank linda bean great support peopl support even buy,01-12-2017 13:50:13,8.195419973253161e+17,UNCERTAIN
18646,jame clapper call yesterday denounc fals fictiti report illeg made phoni,01-12-2017 12:23:45,8.195202384464118e+17,neg
18647,we great news confer trump tower a coupl fake news organ peopl truli get go,01-12-2017 04:01:38,8.193938771740877e+17,pos
18648,intellig agenc never allow fake news one last shot live nazi,01-11-2017 12:48:52,8.191641727810601e+17,neg
18649,i win elect easili great verifi crook oppon tri belittl victori fake a sorri,01-11-2017 12:44:05,8.191629685921833e+17,neg
18650,russia never tri use leverag i have noth to do with russia no deal no loan no,01-11-2017 12:31:31,8.191598064895918e+17,neg
18651,russia said unverifi report paid polit oppon complet and total fabric utter veri,01-11-2017 12:13:40,8.191553117937009e+17,neg
18652,run unverifi,01-11-2017 02:00:11,8.190009242072515e+17,neg
18653,fake news a total polit witch,01-11-2017 01:19:23,8.189906554186179e+17,neg
18654,help lift small busi confid,01-10-2017 22:30:53,8.189482549436047e+17,UNCERTAIN
18655,busi optim soar trump,01-10-2017 20:50:31,8.18922995980845e+17,neg
18656,optim index surg most sinc,01-10-2017 15:26:22,8.1884142136499e+17,UNCERTAIN
18657,thank men women protect serv commun,01-10-2017 02:20:01,8.186435289056215e+17,neg
18658,an old pictur nanci ronald,01-09-2017 22:32:33,8.185862860344852e+17,neg
18659,ford said last week expand michigan instead build billion dollar plant thank ford fiat,01-09-2017 14:16:34,8.18461467766825e+17,neg
18660,final happen fiat chrysler announc plan invest michigan ohio plant ad thi,01-09-2017 14:14:10,8.184608626755584e+17,neg
18661,grovel total chang year old stori written order make look just dishonest,01-09-2017 11:43:26,8.184229301578301e+17,neg
18662,hillari flunki lost for time i never disabl report never simpli show,01-09-2017 11:36:02,8.184210668591677e+17,neg
18663,meryl streep one actress hollywood know attack last night golden she,01-09-2017 11:27:50,8.18419002548568e+17,neg
18664,rupert murdoch great guy like much better success candid ever success,01-09-2017 11:17:40,8.184164465271726e+17,neg
18665,dishonest media say mexico pay wall pay littl later wall built media,01-09-2017 04:05:31,8.183076893233684e+17,neg
18666,befor i anyon saw classifi highli confidenti hack intellig report leak so,01-08-2017 18:56:20,8.1816948516941e+17,neg
18667,kellyann conway went morn interview dishonest media cut,01-08-2017 16:46:07,8.181367143969751e+17,neg
18668,i look much forward meet prime minist theresa may washington britain longtim alli,01-08-2017 02:07:09,8.179155160188928e+17,neg
18669,congratul jane timken major upset victori becom ohio republican parti jane loyal trump support star,01-07-2017 23:54:05,8.17882028272128e+17,neg
18670,countri perhap work togeth solv mani great press problem issu,01-07-2017 15:21:42,8.177530837070152e+17,pos
18671,enough problem around world without yet anoth when i presid russia respect us far,01-07-2017 15:10:46,8.1775033019682e+17,neg
18672,have good relationship russia good thing bad onli peopl fool would think,01-07-2017 15:02:20,8.177482076944671e+17,neg
18673,onli reason hack poorli defend dnc discuss loss dem big total,01-07-2017 12:03:31,8.177032085670789e+17,neg
18674,intellig state strongli absolut evid hack affect elect vote machin,01-07-2017 11:56:29,8.17701436096127e+17,neg
18675,gross neglig democrat nation committe allow hack take republican nation committe strong,01-07-2017 03:53:38,8.175799257713418e+17,neg
18676,happi birthday,01-07-2017 00:07:09,8.175229288625029e+17,pos
18677,monitor terribl situat just spoke governor thought prayer stay,01-06-2017 19:30:09,8.174532196139172e+17,neg
18678,i ask chair hous senat committe investig top secret intellig share nbc prior see,01-06-2017 16:51:37,8.174133210580296e+17,neg
18679,anna wintour came offic trump tower ask meet editor cond nast steven newhous will go,01-06-2017 14:18:51,8.173748759627694e+17,neg
18680,movi season compar season now compar season but care support kasich hillari,01-06-2017 12:42:53,8.173507268003062e+17,neg
18681,wow rate arnold schwarzenegg got comparison rate machin so much,01-06-2017 12:34:37,8.173486446471086e+17,neg
18682,hope support want make america great again go januari it great,01-06-2017 12:05:01,8.173411962510705e+17,pos
18683,knew big troubl cancel big firework last saw a movement like never befor,01-06-2017 11:45:47,8.173363551937536e+17,neg
18684,hillari dem never go beat passion they saw happen last two week,01-06-2017 11:39:35,8.17334794958807e+17,neg
18685,the dishonest media report money spent build great wall sake paid back mexico,01-06-2017 11:19:49,8.173298233748316e+17,neg
18686,so sure hack never even request examin comput what go,01-06-2017 00:40:03,8.171688185397576e+17,UNCERTAIN
18687,the democrat nation committe would allow fbi studi see comput info supposedli hack,01-06-2017 00:30:15,8.17166353266262e+17,neg
18688,how nbc get exclus look top secret report who gave report,01-06-2017 00:24:34,8.171649238432809e+17,UNCERTAIN
18689,toyota motor said build new plant baja mexico build corolla car no build plant pay big border,01-05-2017 18:14:30,8.170717927119421e+17,UNCERTAIN
18690,make mind the media lie make look like i fact i big,01-05-2017 13:45:57,8.170042105291162e+17,neg
18691,the dishonest media like say i agreement julian assang i simpli state state,01-05-2017 13:25:30,8.169990625621074e+17,neg
18692,republican democrat get togeth come healthcar plan realli work much less expens far,01-05-2017 12:06:42,8.169792312174838e+17,neg
18693,typic polit thing the fact obamacar lie doctor keep it,01-05-2017 12:01:33,8.169779377318789e+17,neg
